ID,SORTIMENT,TYPERING,JAAR_VAN_AANPLANT,STRAATNAAM,WOONPLAATS,RD_XCOORD,RD_YCOORD,longitude,latitude
843575,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107624,083","480147,945",4.69255077496781,52.3072520202909
881467,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107670,167","480106,304",4.69323227080043,52.3068817513757
879779,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107650,253","480114,606",4.69293914011711,52.3069546509769
631626,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105184,61","481430,59",4.65659540012811,52.3185639772344
855821,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107468,019","479794,951",4.69031230968482,52.3040662138715
772651,Aesculus hippocastanum,Monumentale Boom,1935,Vijfhuizerweg,Vijfhuizen,"106674,193","484862,599",4.67794873895571,52.3495399384523
780177,Aesculus hippocastanum,Monumentale Boom,1935,Vijfhuizerweg,Vijfhuizen,"106687,466","484850,993",4.67814518927703,52.3494368016147
772652,Quercus cerris,Monumentale Boom,1915,Vijfhuizerweg,Vijfhuizen,"106664,162","484871,694",4.67780022561387,52.3496207935559
657102,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105216,42","481445,76",4.65705966134206,52.318703184736
881884,Aesculus hippocastanum,Waardevolle Boom,1945,Stationsweg,Hoofddorp,"107770,237","480160,598",4.69469184512278,52.3073782789773
811755,Platanus acerifolia,Monumentale Boom,1935,Kromme Spieringweg,Vijfhuizen,"106589,804","485082,418",4.67667872926206,52.3515080151476
896858,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107699,892","480079,687",4.69367180781704,52.3066450957624
881461,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107687,39","480081,199",4.69348830028355,52.3066576109289
774076,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106768,55","478905,29",4.68018477548787,52.2960100339472
407265,Platanus x hispanica,Monumentale Boom,1950,Madeliefstraat,Nieuw-Vennep,"103433,752","475068,77",4.63188919457975,52.2612293962221
845968,Tilia x europaea,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107454,155","479781,493",4.69011095110606,52.3039440704907
811749,Fagus sylvatica 'Purpurea',Monumentale Boom,1950,Kromme Spieringweg,Vijfhuizen,"106615,131","485111,942",4.67704618296176,52.351775571511
484059,Salix alba 'Tristis',Monumentale Boom,1935,Dokter van Haeringenplnt,Nieuw-Vennep,"103267,047","475290,639",4.62941369792737,52.2632077357544
1100895,Tilia platyphyllos,Waardevolle Boom,1980,Burg. Amersfoordtlaan,Badhoevedorp,"113806,995","483488,52",4.7827950532903,52.3377710793364
823078,Tilia x europaea,Gedenkboom,1990,Vliegersplein,Vijfhuizen,"107206,846","485063,898",4.68573710407743,52.3513955070028
889043,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107991,897","479806,129",4.69799105463426,52.3042116051333
917882,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107902,99","479886,437",4.69667643579061,52.3049257457244
460830,Acer pseudoplatanus,Monumentale Boom Landel. Lijst,1915,Venneperweg,Nieuw-Vennep,"103670,487","475412,706",4.63530432196151,52.2643424348085
774080,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106750,94","478921,473",4.67992433992168,52.2961539371334
474708,Fagus sylvatica 'Purpurea',Waardevolle Boom,1950,Eugenie Previnaireweg,Nieuw-Vennep,"103058,038","475555,072",4.62631180270355,52.2655645646929
933593,Fagus sylvatica,Monumentale Boom,1960,Wieger Bruinlaan,Hoofddorp,"108187,233",480175,4.70080366626292,52.3075432922415
882695,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107783,477","480005,447",4.69490765111611,52.305985066344
883334,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107800,445","479989,481",4.69515865151885,52.3058430328852
882703,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107807,277","479973,129",4.69526110026445,52.3056966619793
1043034,Betula pendula,Waardevolle Boom,1970,Kerkhoflaan,Zwanenburg,"111333,248","487910,321",4.74592781700922,52.3773191241448
460832,Acer pseudoplatanus,Waardevolle Boom,1915,Venneperweg,Nieuw-Vennep,"103664,483","475408,525",4.63521701751964,52.2643042998483
881470,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107677,848","480099,584",4.69334582638128,52.3068220181769
843301,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107609,783","480161,04",4.69233927814834,52.3073684758409
843963,Tilia platyphyllos,Waardevolle Boom,1925,Manegelaan,Hoofddorp,"107581,219","480176,528",4.69191831140379,52.307505209728
843952,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107557,057","480198,562",4.69156096318082,52.3077011501894
708685,Aesculus hippocastanum,Waardevolle Boom,1935,Vijfhuizerdijk,Vijfhuizen,"106303,913","487310,518",4.67216086378165,52.3715064454182
708684,Pterocarya fraxinifolia,Monumentale Boom,1935,Vijfhuizerdijk,Vijfhuizen,"106304,08","487315,52",4.67216259228855,52.3715514124237
761684,Tilia cordata,Waardevolle Boom,1960,Vijfhuizerdijk,Vijfhuizen,"106488,139","486279,287",4.67501434933872,52.3622551909133
909712,Tilia platyphyllos,Monumentale Boom,1935,IJweg,Hoofddorp,"107554,444","482911,076",4.69114140662035,52.3320782821622
909711,Tilia platyphyllos,Monumentale Boom,1935,IJweg,Hoofddorp,"107550,757","482907,426",4.69108782947997,52.3320451675865
859835,Tilia platyphyllos,Monumentale Boom,1935,IJweg,Hoofddorp,"107546,839","482903,674",4.6910308770679,52.3320111081119
1063509,Platanus acerifolia,Monumentale Boom,1915,Sloterweg,Badhoevedorp,"112423,044","482265,824",4.76264441429579,52.3266773259008
735879,Aesculus hippocastanum,Waardevolle Boom,1915,Hoofdweg,Hoofddorp,"106170,646","478392,594",4.67149490115773,52.2913497864894
735878,Aesculus hippocastanum,Waardevolle Boom,1915,Hoofdweg,Hoofddorp,"106167,557","478395,324",4.67144923666391,52.2913740442749
599659,Aesculus hippocastanum,Monumentale Boom,1895,IJweg,Hoofddorp,"105061,456","480136,886",4.65498064026451,52.3069263655604
889049,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107972,822","479833,238",4.69770763148995,52.304453607508
1163620,Acer pseudoplatanus,Monumentale Boom,1895,Nieuwemeerdijk,Badhoevedorp,"114833,685","483149,537",4.79789882352986,52.3348004693954
661194,Tilia vulgaris,Monumentale Boom,1895,IJweg,Hoofddorp,"105889,688","481092,662",4.66698464267561,52.3155903359287
1033086,Aesculus hippocastanum,Waardevolle Boom,1935,Hoofdweg,Lijnden,"111039,037","483833,733",4.74213940053314,52.3406594518952
1166784,Fagus sylvatica,Monumentale Boom,1935,Nieuwemeerdijk,Badhoevedorp,"116096,534","481479,588",4.8166184722278,52.3198830538452
792861,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106739,392","478926,291",4.6797543887434,52.2961962247931
792859,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106742,222","478929,503",4.67979540527548,52.2962253381856
853779,Fraxinus excelsior,Waardevolle Boom,1950,Hoofdweg,Hoofddorp,"106910,26","479189,477",4.6822214906207,52.2985764163366
882694,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107765,712","480010,655",4.69464646844611,52.3060303484343
909489,Tilia platyphyllos,Monumentale Boom,1950,Leimuiderdijk,Rijsenhout,"107730,196","473114,019",4.6950892829481,52.2440465231252
884098,Aesculus hippocastanum,Monumentale Boom,1935,Leimuiderdijk,Rijsenhout,"107754,068","473108,186",4.69543959935751,52.2439961444035
793248,Fagus sylvatica 'Purpurea',Monumentale Boom,1935,Leimuiderdijk,Burgerveen,"107164,925","472794,988",4.68685833180924,52.2411306507767
654324,Fagus sylvatica 'Purpurea',Monumentale Boom,1950,Leimuiderdijk,Rijsenhout,"104789,242","470925,039",4.65235594886138,52.2241142463795
654327,Fagus sylvatica 'Purpurea',Monumentale Boom,1950,Leimuiderdijk,Rijsenhout,"104784,678","470921,136",4.65228973654103,52.2240787546892
917254,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107905,012","479895,012",4.6967048844203,52.3050029823909
883336,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107759,069","480026,732",4.69454682632862,52.3061742635594
917258,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107927,88","479864,008",4.69704446728235,52.3047263019289
893740,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107919,769","479871,386",4.69692452619434,52.3047919154585
1100892,Tilia platyphyllos,Gedenkboom,1980,Burg. Amersfoordtlaan,Badhoevedorp,"113826,222","483509,395",4.7830745987666,52.3379601231718
400775,Aesculus hippocastanum,Monumentale Boom Landel. Lijst,1935,Venneperweg,Nieuw-Vennep,"103525,307","475534,573",4.6331593101946,52.2654241298702
400776,Aesculus hippocastanum,Monumentale Boom Landel. Lijst,1935,Venneperweg,Nieuw-Vennep,"103534,224","475529,668",4.63329067349042,52.2653808806442
857891,Tilia platyphyllos,Monumentale Boom,1935,IJweg,Hoofddorp,"107542,679","482899,051",4.69097050174042,52.3319692015223
1052890,Aesculus hippocastanum,Monumentale Boom,1895,Lijsterbeslaan,Zwanenburg,"111657,798","487462,822",4.75075138152861,52.3733231450036
1027765,Fagus sylvatica 'Purpurea',Monumentale Boom,1935,Lindenlaan,Zwanenburg,"111452,174","488311,699",4.74762227245731,52.3809357169475
867050,Fagus sylvatica 'Purpurea',Monumentale Boom,1945,Raadhuislaan,Hoofddorp,"107283,607","480233,342",4.6875468172164,52.3079901054821
882827,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107714,766","480031,171",4.6938966715465,52.3062103573698
460833,Acer pseudoplatanus,Waardevolle Boom,1915,Venneperweg,Nieuw-Vennep,"103662,017","475403,593",4.63518164780763,52.2642597495266
668730,Tilia vulgaris,Monumentale Boom,1895,IJweg,Hoofddorp,"105886,002","481088,082",4.66693125673842,52.3155488456283
447998,Aesculus hippocastanum,Waardevolle Boom,1900,Dorpstraat,Nieuw-Vennep,"103571,827","475683,017",4.63381817102616,52.2667625347849
883345,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107776,695","480000,762",4.69480887446751,52.3059423809635
844644,Aesculus hippocastanum 'Baumannii',Monumentale Boom,1935,Kruisweg,Hoofddorp,"107570,607","480000,834",4.69178739169818,52.3059253294515
920320,Platanus x hispanica,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"107948,405","480390,815",4.697271993029,52.3094624909164
460831,Fagus sylvatica 'Purpurea',Monumentale Boom Landel. Lijst,1895,Venneperweg,Nieuw-Vennep,"103663,352","475418,804",4.63519889451759,52.2643965715321
934313,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108275,954","479425,611",4.70220810761002,52.3008160272563
843953,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107575,174","480192,059",4.69182750148124,52.3076442670339
1036700,Tilia platyphyllos,Gedenkboom,1997,Raasdorperweg,Lijnden,"112188,6","485189,247",4.75883439576793,52.352932103467
980005,Fagus sylvatica 'Purpurea',Monumentale Boom,1855,Kromme Spieringweg,Vijfhuizen,"108650,633","487135,591",4.70664118759078,52.3701371487271
477739,Salix alba 'Tristis',Monumentale Boom,1935,Dokter van Haeringenplnt,Nieuw-Vennep,"103213,401","475292,745",4.62862763020133,52.2632216303265
963137,Salix alba,Monumentale Boom,1954,Kockpad,Hoofddorp,"108346,953","479661,972",4.70321627279837,52.3029462295686
428984,Fraxinus excelsior 'Pendula',Monumentale Boom,1935,Hoofdweg,Nieuw-Vennep,"103291,181","475196,528",4.62978155903469,52.2623642169874
426942,Tilia x europaea,Monumentale Boom,1950,Hoofdweg,Nieuw-Vennep,"103346,831","475222,776",4.6305926333174,52.262605327772
923835,Acer pseudoplatanus 'Leopoldii',Monumentale Boom,1935,Hoofdweg,Hoofddorp,"108979,684","481528,469",4.71223783862721,52.3197737257683
923834,Tilia platyphyllos,Monumentale Boom,1935,Hoofdweg,Hoofddorp,"108979,769","481520,277",4.71224020153445,52.3197001177824
967860,Fagus sylvatica,Monumentale Boom,1870,Hoofdweg,Lijnden,"110203,911","482878,39",4.73001282086912,52.3320064462114
920319,Aesculus hippocastanum,Waardevolle Boom,1935,Hoofdweg,Hoofddorp,"107943,623","480395,26",4.69720126828626,52.3095020267804
1040323,Salix x sepulcralis 'Chysocoma',Monumentale Boom,1958,Elzenkade,Zwanenburg,"111448,836","487620,784",4.74766266400508,52.3747262352152
636480,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105180,151","481426,3",4.65653064133574,52.31852502001
1097007,Platanus x hispanica,Monumentale Boom,1950,Badhoevelaan,Badhoevedorp,"114313,955","483831,526",4.79019167725358,52.3408914075055
843957,Tilia platyphyllos,Waardevolle Boom,1925,Manegelaan,Hoofddorp,"107584,972","480183,617",4.69197234126133,52.307569241697
466597,Platanus x hispanica,Monumentale Boom,1960,Zwanenwater,Nieuw-Vennep,"103570,637","475888,218",4.63376955718033,52.2686065728387
884131,Quercus frainetto,Monumentale Boom,1945,Hoofdweg,Hoofddorp,"107725,719","480028,979",4.69405756213821,52.3061915975048
875895,Aesculus hippocastanum,Monumentale Boom,1915,Kromme Spieringweg,Vijfhuizen,"106923,486","485323,6",4.68154145020546,52.3537047452451
867822,Aesculus hippocastanum,Monumentale Boom,1915,Kromme Spieringweg,Vijfhuizen,"106937,681","485331,343",4.68174869113447,52.3537755710983
952192,Fagus sylvatica,Monumentale Boom,1935,Kruisweg,Hoofddorp,"109357,587","478439,758",4.71819738881373,52.2920467041288
1044630,Fagus sylvatica 'Purpurea',Monumentale Boom Landel. Lijst,1895,Rijnlanderweg,Hoofddorp,"109745,911","479282,675",4.72377602912888,52.2996541022285
1012296,Platanus x hispanica,Monumentale Boom,1970,Troelstralaan,Zwanenburg,"111067,372","487760,919",4.74204299956449,52.3759552802655
1104420,Ulmus glabra,Monumentale Boom,1971,Welschapstraat,Badhoevedorp,"114313,59","483072,415",4.7902779104748,52.3340691738753
758951,Aesculus hippocastanum,Monumentale Boom,1935,Vijfhuizerdijk,Vijfhuizen,"106320,755","487405,064",4.6723944773327,52.3723576068094
1048533,Aesculus hippocastanum,Monumentale Boom,1960,Dennenlaan,Zwanenburg,"111409,029","487627,473",4.74707727595226,52.3747831951651
982853,Aesculus hippocastanum,Monumentale Boom,1915,Aalsmeerderweg,Rijsenhout,"108765,282","475181,652",4.70996152323671,52.2627163611493
278676,Fraxinus excelsior,Monumentale Boom,1935,Hoofdweg,Abbenes,"101115,542","472586,332",4.59833117946968,52.2386982355444
278680,Acer pseudoplatanus,Monumentale Boom,1935,Hoofdweg,Abbenes,"101099,992","472619,903",4.59809820524588,52.2389984196237
919505,Taxus baccata,Monumentale Boom,1972,Hoofdweg,Hoofddorp,"107304,236","479541,067",4.68794701755626,52.3017704003352
918147,Ginkgo biloba,Monumentale Boom,1914,Hoofdweg,Hoofddorp,"107321,91","479539,372",4.68820635942422,52.3017566943094
774079,Tilia vulgaris,Monumentale Boom,1950,Hoofdweg,Hoofddorp,"106753,846","478918,644",4.6799673398784,52.2961287621932
461351,Aesculus hippocastanum,Monumentale Boom,1950,Huigsloterdijk,Weteringbrug,"103762,92","470332,261",4.63742620303014,52.2186926378926
461359,Aesculus hippocastanum,Monumentale Boom,1950,Huigsloterdijk,Weteringbrug,"103766,065","470328,545",4.63747278006552,52.2186595278747
487033,Fagus sylvatica 'Purpurea',Monumentale Boom,1915,Venneperweg,Nieuw-Vennep,"103802,892","475215,547",4.63727351220595,52.2625828583677
302289,Fraxinus excelsior,Waardevolle Boom,1935,Huigsloterdijk,Abbenes,"101025,323","470084,143",4.59740862847342,52.2162021332485
978138,Fraxinus excelsior,Monumentale Boom,1935,Drakenstraat,Rijsenhout,"108829,016","474978,021",4.71092279640169,52.2608916312667
839388,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107588,848","480170,018",4.69203107845666,52.3074473606051
934315,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108273,098","479423,109",4.7021665803317,52.3007932946279
890968,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"108004,766","479794,604",4.69818132414215,52.3041091269904
460829,Platanus orientalis,Monumentale Boom Landel. Lijst,1875,Venneperweg,Nieuw-Vennep,"103682,137","475429,123",4.6354724793431,52.2644910561289
262520,Salix alba,Monumentale Boom,1935,Oude Schoolplein,Lisserbroek,"99298,148","475097,866",4.57131405600632,52.2610889389543
1137977,Tilia x europaea 'Euchlora',Monumentale Boom,1934,Hoofdweg,Hoofddorp,"107343,795","479533,713",4.68852797544468,52.3017077351036
918141,Tilia x europaea 'Euchlora',Monumentale Boom,1934,Hoofdweg,Hoofddorp,"107344,523","479531,893",4.68853890671792,52.3016914381704
863377,Betula pendula,Waardevolle Boom,1944,Hoofdweg,Hoofddorp,"107347,043","479513,978",4.6885783757112,52.3015306533219
858661,Robinia pseudoacacia,Waardevolle Boom,1963,Hoofdweg,Hoofddorp,"107334,185","479512,237",4.68839012793926,52.3015138950418
300020,Aesculus hippocastanum,Waardevolle Boom,1915,Hoofdweg,Abbenes,"101382,908","473041,06",4.60217314776337,52.2428109108279
379922,Tilia platyphyllos,Monumentale Boom,1915,IJweg,Nieuw-Vennep,"102954,485","477760,208",4.62445580176869,52.2853723369843
379923,Tilia platyphyllos,Monumentale Boom,1915,IJweg,Nieuw-Vennep,"102951,622","477757,192",4.62441431835069,52.285344965697
365580,Tilia platyphyllos,Monumentale Boom,1915,IJweg,Nieuw-Vennep,"102948,844","477754,149",4.62437407754659,52.2853173561465
620247,Fagus sylvatica 'Purpurea',Monumentale Boom,1915,Rijnlanderweg,Nieuw-Vennep,"105278,236","474232,28",4.65902684737979,52.2538810686579
941936,Fagus sylvatica 'Purpurea',Monumentale Boom,1915,Rijnlanderweg,Hoofddorp,"108188,584","477530,937",4.70118968258724,52.2837810318375
887049,Tilia platyphyllos,Monumentale Boom,1963,Hoofdweg,Hoofddorp,"107758,234","480079,925",4.69452714509263,52.3066522392551
462718,Aesculus hippocastanum,Monumentale Boom,1950,Huigsloterdijk,Weteringbrug,"103738,691","470346,341",4.63706954436582,52.2188169312845
706533,Tilia x europaea,Monumentale Boom Landel. Lijst,1923,Spieringweg,Cruquius,"106324,67","484575,416",4.67286082047288,52.3469282524218
839386,Tilia platyphyllos,Monumentale Boom,1925,Manegelaan,Hoofddorp,"107594,045","480175,912",4.69210644746546,52.307500777251
452497,Aesculus hippocastanum,Monumentale Boom,1950,Huigsloterdijk,Weteringbrug,"103743,337","470350,558",4.63713688567306,52.2188552603093
881472,Fagus sylvatica 'Purpurea',Monumentale Boom,1910,Hoofdweg,Hoofddorp,"107677,823","480059,968",4.69335101619448,52.3064659885804
917256,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107913,604","479887,209",4.69683193746402,52.3049335906937
795474,Quercus robur,Monumentale Boom,1870,Liniewal,Vijfhuizen,"106611,102","484887,44",4.6770192864403,52.3497576390827
996340,Platanus acerifolia,Monumentale Boom,1935,Aalsmeerderweg,Rozenburg,"110550,059","477153,28",4.73584410507024,52.280582388484
1166783,Aesculus carnea,Waardevolle Boom,1935,Nieuwemeerdijk,Badhoevedorp,"116091,87","481480,392",4.81654998298844,52.3198899507724
1166782,Aesculus hippocastanum,Waardevolle Boom,1935,Nieuwemeerdijk,Badhoevedorp,"116087,287","481481,196",4.81648267297399,52.3198968533317
956365,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108301,803","479453,295",4.70258320330898,52.3010670132257
1043039,Betula nigra,Monumentale Boom,1960,Kerkhoflaan,Zwanenburg,"111324,004","487899,678",4.74579344914328,52.3772227453867
669417,Tilia vulgaris,Monumentale Boom,1895,IJweg,Hoofddorp,"105893,789","481097,292",4.66704410715237,52.3156323111413
939643,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108270,368","479430,022",4.7021256017953,52.3008551925113
936579,Platanus x hispanica,Monumentale Boom,1950,Leeghwaterstraat,Hoofddorp,"108216,48","479593,401",4.70131301829419,52.3023189183692
934310,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108280,237","479439,912",4.7022689101985,52.3009449116241
939641,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108283,372","479443,353",4.70231439840478,52.3009761049893
939638,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108286,278","479446,412",4.70235657631618,52.3010038424838
939635,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108289,108","479449,471",4.70239763321015,52.301031573491
956366,Tilia vulgaris,Monumentale Boom,1950,Kruisweg,Hoofddorp,"108291,937","479452,607",4.70243867958369,52.3010599917691
758950,Aesculus hippocastanum,Waardevolle Boom,1935,Vijfhuizerdijk,Vijfhuizen,"106322,422","487411,9",4.67241796533456,52.3724191884326
657100,Populus canadensis,Monumentale Boom,1984,Bosschollenpad,Hoofddorp,"105245,27","481414,29",4.65748739015676,52.318422971862
899432,Fagus sylvatica,Monumentale Boom Landel. Lijst,1915,Hoofdweg,Hoofddorp,"108103,136","480538,497",4.69952019385581,52.3108029014332
933909,Platanus x hispanica,Monumentale Boom,1950,Leeghwaterstraat,Hoofddorp,"108224,415","479601,826",4.70142817829367,52.3023953078016
462720,Aesculus hippocastanum,Monumentale Boom,1950,Huigsloterdijk,Weteringbrug,"103741,979","470343,554",4.6371180730935,52.2187921850742
960159,Aesculus hippocastanum,Monumentale Boom,1935,Kromme Spieringweg,Vijfhuizen,"108610,928","487125,029",4.70605968220352,52.3700388818909
302646,Aesculus hippocastanum,Monumentale Boom,1935,Hillegommerdijk,Beinsdorp,"101011,701","478313,144",4.59589784735898,52.2901547483635
501020,Aesculus hippocastanum,Monumentale Boom,1935,Hoofdweg,Nieuw-Vennep,"103896,166","475744,109",4.63855988535054,52.2673417136873
772650,Aesculus hippocastanum,Monumentale Boom,1935,Vijfhuizerweg,Vijfhuizen,"106681,388","484856,846",4.67805515326954,52.3494888684507
661969,Fagus sylvatica,Monumentale Boom Landel. Lijst,1895,Bennebroekerweg,Hoofddorp,"106037,882","477375,875",4.66969629288558,52.2822007175648
661970,Fagus sylvatica,Monumentale Boom Landel. Lijst,1895,Bennebroekerweg,Hoofddorp,"106032,7","477370,147",4.66962118839604,52.2821487838675
303613,Tilia vulgaris 'Pallida',Waardevolle Boom,1970,Lisserweg,Lisserbroek,"100466,152","474217,632",4.58856242947258,52.2532949630867
303611,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100471,806","474223,961",4.58864420504115,52.2533524002288
303609,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100477,386","474230,074",4.58872493196399,52.2534078888177
303607,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100483,176","474236,73",4.58880864684636,52.2534682780203
302948,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100488,298","474242,828",4.58888266984151,52.2535235864607
303612,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100466,914","474227,706",4.58857196609817,52.2533855731604
303610,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100472,186","474233,209",4.5886482809685,52.2534355493167
303608,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100478,36","474240,068",4.58873758625367,52.2534978008591
303606,Tilia vulgaris 'Pallida',Monumentale Boom,1915,Lisserweg,Lisserbroek,"100483,439","474246,506",4.58881093155796,52.2535561637605
300916,Tilia vulgaris 'Pallida',Monumentale Boom,1970,Lisserweg,Lisserbroek,"100530,209","474298,504",4.58948744405418,52.2540280828115
884955,Platanus x hispanica,Waardevolle Boom,1969,Parklaan,Hoofddorp,"107844,772","479939,375",4.69581552649063,52.3053965231574
226441,Carpinus betulus,Monumentale Boom,1935,Drakenstraat,Rijsenhout,"108841,538","475013,167",4.71110141099182,52.2612085421313
226442,Carpinus betulus,Monumentale Boom,1935,Drakenstraat,Rijsenhout,"108840,637","474985,215",4.71109201533543,52.2609572569558
226443,Carpinus betulus,Monumentale Boom,1935,Drakenstraat,Rijsenhout,"108853,861","475000,544",4.71128361869786,52.2610961232692
226916,Carpinus betulus,Monumentale Boom,1935,Drakenstraat,Rijsenhout,"108849,353","475005,954",4.71121684953731,52.2611443674568
743363,Tilia platyphyllos,Monumentale Boom,1935,Weteringweg,Leimuiderbrug,"105828,04","471618,859",4.66745727733225,52.2304431647371
743365,Tilia platyphyllos,Monumentale Boom,1935,Weteringweg,Leimuiderbrug,"105823,674","471614,89",4.6673939511418,52.230407105984
743366,Tilia platyphyllos,Monumentale Boom,1935,Weteringweg,Leimuiderbrug,"105820,367","471618,065",4.66734508879681,52.2304353457507
